Namespace(augmix_cutmix_prob=0.5, augmix_prob=0.0, batch_size=32, beta=1.0, data_path='./data/modelnet40_normal_resampled', dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=500, eval=False, exp_name='augmix_cutmix_lams2_eps35e-2_dgcnn_1024', jitter=False, k=20, knn=False, lr=0.001, model='dgcnn', model_path='', modelnet10=False, momentum=0.9, no_cuda=False, normal=False, nsample=512, num_points=1024, rddrop=False, rdscale=False, rot=False, rsmix_prob=0.0, seed=1, shift=False, shuffle=False, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train epoch 0, loss: 3.078562, train acc: 0.443404, train avg acc: 0.266168
Train epoch 346, loss: 2.053709, train acc: 0.978318, train avg acc: 0.964890
Test epoch 346, loss: 2.097600, test acc: 0.922204, test avg acc: 0.891541
Train epoch 347, loss: 2.054381, train acc: 0.978013, train avg acc: 0.966357
Test epoch 347, loss: 2.101210, test acc: 0.928282, test avg acc: 0.900703
Train epoch 348, loss: 2.051685, train acc: 0.979743, train avg acc: 0.969123
Test epoch 348, loss: 2.102349, test acc: 0.921394, test avg acc: 0.890372
Train epoch 349, loss: 2.050070, train acc: 0.979235, train avg acc: 0.969010
Test epoch 349, loss: 2.113901, test acc: 0.910859, test avg acc: 0.886663
Train epoch 350, loss: 2.049146, train acc: 0.978013, train avg acc: 0.967220
Test epoch 350, loss: 2.095104, test acc: 0.920178, test avg acc: 0.894826
Train epoch 351, loss: 2.050257, train acc: 0.980761, train avg acc: 0.970653
Test epoch 351, loss: 2.099368, test acc: 0.928687, test avg acc: 0.899913
Train epoch 352, loss: 2.050113, train acc: 0.978827, train avg acc: 0.967413
Test epoch 352, loss: 2.087892, test acc: 0.926661, test avg acc: 0.894378
Train epoch 353, loss: 2.048438, train acc: 0.980965, train avg acc: 0.969328
Test epoch 353, loss: 2.107304, test acc: 0.912885, test avg acc: 0.887244
Train epoch 354, loss: 2.046931, train acc: 0.981372, train avg acc: 0.969827
Test epoch 354, loss: 2.095983, test acc: 0.922609, test avg acc: 0.894203
Train epoch 355, loss: 2.051149, train acc: 0.980863, train avg acc: 0.969611
Test epoch 355, loss: 2.094339, test acc: 0.922204, test avg acc: 0.890035
Train epoch 356, loss: 2.045836, train acc: 0.982390, train avg acc: 0.972320
Test epoch 356, loss: 2.102873, test acc: 0.919368, test avg acc: 0.890203
Train epoch 357, loss: 2.048295, train acc: 0.981779, train avg acc: 0.973336
Test epoch 357, loss: 2.105278, test acc: 0.914506, test avg acc: 0.895000
Train epoch 358, loss: 2.045969, train acc: 0.983408, train avg acc: 0.974216
Test epoch 358, loss: 2.098346, test acc: 0.921394, test avg acc: 0.889744
Train epoch 359, loss: 2.050723, train acc: 0.979642, train avg acc: 0.968166
Test epoch 359, loss: 2.100558, test acc: 0.918558, test avg acc: 0.888250
Train epoch 360, loss: 2.048276, train acc: 0.980456, train avg acc: 0.969498
Test epoch 360, loss: 2.101573, test acc: 0.913290, test avg acc: 0.884209
Train epoch 361, loss: 2.044542, train acc: 0.983103, train avg acc: 0.974146
Test epoch 361, loss: 2.095078, test acc: 0.920989, test avg acc: 0.891570
Train epoch 362, loss: 2.046895, train acc: 0.982288, train avg acc: 0.972934
Test epoch 362, loss: 2.094080, test acc: 0.919368, test avg acc: 0.887203
Train epoch 363, loss: 2.040960, train acc: 0.983103, train avg acc: 0.976128
Test epoch 363, loss: 2.094382, test acc: 0.918558, test avg acc: 0.887500
Train epoch 364, loss: 2.042458, train acc: 0.984426, train avg acc: 0.976927
Test epoch 364, loss: 2.099018, test acc: 0.916532, test avg acc: 0.890576
Train epoch 365, loss: 2.040714, train acc: 0.984528, train avg acc: 0.974322
Test epoch 365, loss: 2.091209, test acc: 0.923420, test avg acc: 0.893372
Train epoch 366, loss: 2.044359, train acc: 0.983204, train avg acc: 0.974506
Test epoch 366, loss: 2.094030, test acc: 0.925041, test avg acc: 0.893494
Train epoch 367, loss: 2.043444, train acc: 0.981678, train avg acc: 0.971198
Test epoch 367, loss: 2.096123, test acc: 0.922204, test avg acc: 0.892709
Train epoch 368, loss: 2.039696, train acc: 0.985546, train avg acc: 0.977302
Test epoch 368, loss: 2.091351, test acc: 0.922609, test avg acc: 0.891081
Train epoch 369, loss: 2.039964, train acc: 0.984935, train avg acc: 0.975561
Test epoch 369, loss: 2.088679, test acc: 0.925446, test avg acc: 0.896163
Train epoch 370, loss: 2.040791, train acc: 0.983306, train avg acc: 0.973799
Test epoch 370, loss: 2.111132, test acc: 0.919773, test avg acc: 0.899698
Train epoch 371, loss: 2.042088, train acc: 0.984324, train avg acc: 0.976111
Test epoch 371, loss: 2.098000, test acc: 0.919773, test avg acc: 0.889203
Train epoch 372, loss: 2.044681, train acc: 0.982186, train avg acc: 0.971973
Test epoch 372, loss: 2.094363, test acc: 0.924635, test avg acc: 0.898326
Train epoch 373, loss: 2.042516, train acc: 0.984121, train avg acc: 0.975923
Test epoch 373, loss: 2.095034, test acc: 0.922609, test avg acc: 0.899244
Train epoch 374, loss: 2.037975, train acc: 0.984731, train avg acc: 0.977368
Test epoch 374, loss: 2.102878, test acc: 0.916937, test avg acc: 0.888047
Train epoch 375, loss: 2.034577, train acc: 0.985851, train avg acc: 0.979480
Test epoch 375, loss: 2.089112, test acc: 0.923825, test avg acc: 0.890076
Train epoch 376, loss: 2.036554, train acc: 0.986258, train avg acc: 0.979474
Test epoch 376, loss: 2.098638, test acc: 0.919368, test avg acc: 0.890616
Train epoch 377, loss: 2.036868, train acc: 0.984833, train avg acc: 0.977260
Test epoch 377, loss: 2.090222, test acc: 0.923420, test avg acc: 0.891337
Train epoch 378, loss: 2.036996, train acc: 0.985749, train avg acc: 0.976118
Test epoch 378, loss: 2.095522, test acc: 0.925041, test avg acc: 0.897331
Train epoch 379, loss: 2.036755, train acc: 0.985240, train avg acc: 0.978487
Test epoch 379, loss: 2.087982, test acc: 0.926661, test avg acc: 0.895785
Train epoch 380, loss: 2.035306, train acc: 0.986156, train avg acc: 0.978568
Test epoch 380, loss: 2.091460, test acc: 0.923825, test avg acc: 0.890663
Train epoch 381, loss: 2.035203, train acc: 0.985953, train avg acc: 0.977882
Test epoch 381, loss: 2.091325, test acc: 0.922609, test avg acc: 0.890837
Train epoch 382, loss: 2.037399, train acc: 0.983917, train avg acc: 0.974418
Test epoch 382, loss: 2.090856, test acc: 0.925041, test avg acc: 0.900459
Train epoch 383, loss: 2.034532, train acc: 0.986767, train avg acc: 0.979674
Test epoch 383, loss: 2.094508, test acc: 0.925851, test avg acc: 0.897448
Train epoch 384, loss: 2.037289, train acc: 0.985037, train avg acc: 0.978070
Test epoch 384, loss: 2.085525, test acc: 0.924230, test avg acc: 0.898081
Train epoch 385, loss: 2.037120, train acc: 0.985342, train avg acc: 0.976658
Test epoch 385, loss: 2.084153, test acc: 0.927877, test avg acc: 0.901576
Train epoch 386, loss: 2.034883, train acc: 0.985546, train avg acc: 0.977971
Test epoch 386, loss: 2.082724, test acc: 0.926661, test avg acc: 0.901826
Train epoch 387, loss: 2.030014, train acc: 0.987072, train avg acc: 0.978437
Test epoch 387, loss: 2.085418, test acc: 0.928282, test avg acc: 0.896663
Train epoch 388, loss: 2.033113, train acc: 0.985138, train avg acc: 0.977495
Test epoch 388, loss: 2.089724, test acc: 0.925851, test avg acc: 0.895285
Train epoch 389, loss: 2.033193, train acc: 0.985749, train avg acc: 0.979568
Test epoch 389, loss: 2.096838, test acc: 0.923825, test avg acc: 0.895994
Train epoch 390, loss: 2.030450, train acc: 0.988192, train avg acc: 0.981221
Test epoch 390, loss: 2.102074, test acc: 0.925851, test avg acc: 0.899203
Train epoch 391, loss: 2.031284, train acc: 0.987785, train avg acc: 0.981079
Test epoch 391, loss: 2.086651, test acc: 0.927877, test avg acc: 0.899826
Train epoch 392, loss: 2.032234, train acc: 0.987276, train avg acc: 0.980098
Test epoch 392, loss: 2.088368, test acc: 0.924230, test avg acc: 0.893570
Train epoch 393, loss: 2.032186, train acc: 0.985647, train avg acc: 0.979988
Test epoch 393, loss: 2.090911, test acc: 0.920989, test avg acc: 0.896663
Train epoch 394, loss: 2.029588, train acc: 0.988905, train avg acc: 0.982347
Test epoch 394, loss: 2.089905, test acc: 0.926661, test avg acc: 0.896703
Train epoch 395, loss: 2.030232, train acc: 0.987683, train avg acc: 0.980529
Test epoch 395, loss: 2.086169, test acc: 0.922609, test avg acc: 0.891122
Train epoch 396, loss: 2.028274, train acc: 0.986971, train avg acc: 0.981154
Test epoch 396, loss: 2.089043, test acc: 0.926661, test avg acc: 0.901866
Train epoch 397, loss: 2.026603, train acc: 0.988396, train avg acc: 0.982278
Test epoch 397, loss: 2.082926, test acc: 0.926256, test avg acc: 0.895576
Train epoch 398, loss: 2.024041, train acc: 0.990024, train avg acc: 0.984563
Test epoch 398, loss: 2.082947, test acc: 0.928282, test avg acc: 0.898703
Train epoch 399, loss: 2.025020, train acc: 0.989312, train avg acc: 0.982711
Test epoch 399, loss: 2.091512, test acc: 0.923825, test avg acc: 0.900953
Train epoch 400, loss: 2.024185, train acc: 0.989312, train avg acc: 0.982874
Test epoch 400, loss: 2.091312, test acc: 0.924230, test avg acc: 0.895041
Train epoch 401, loss: 2.027933, train acc: 0.988599, train avg acc: 0.981943
Test epoch 401, loss: 2.091558, test acc: 0.916126, test avg acc: 0.887913
Train epoch 402, loss: 2.025800, train acc: 0.990024, train avg acc: 0.983128
Test epoch 402, loss: 2.085918, test acc: 0.924635, test avg acc: 0.896453
Train epoch 403, loss: 2.021923, train acc: 0.991348, train avg acc: 0.986428
Test epoch 403, loss: 2.086192, test acc: 0.924230, test avg acc: 0.892203
Train epoch 404, loss: 2.023929, train acc: 0.990024, train avg acc: 0.985543
Test epoch 404, loss: 2.089566, test acc: 0.921799, test avg acc: 0.891826
Train epoch 405, loss: 2.022446, train acc: 0.991450, train avg acc: 0.986582
Test epoch 405, loss: 2.084027, test acc: 0.925851, test avg acc: 0.895448
Train epoch 406, loss: 2.024310, train acc: 0.987683, train avg acc: 0.980415
Test epoch 406, loss: 2.090082, test acc: 0.923420, test avg acc: 0.893581
Train epoch 407, loss: 2.025434, train acc: 0.987276, train avg acc: 0.980141
Test epoch 407, loss: 2.085036, test acc: 0.921394, test avg acc: 0.886128
Train epoch 408, loss: 2.022588, train acc: 0.989312, train avg acc: 0.983901
Test epoch 408, loss: 2.091104, test acc: 0.920178, test avg acc: 0.889663
Train epoch 409, loss: 2.022885, train acc: 0.989312, train avg acc: 0.982165
Test epoch 409, loss: 2.085226, test acc: 0.924230, test avg acc: 0.895244
Train epoch 410, loss: 2.024678, train acc: 0.988396, train avg acc: 0.983716
Test epoch 410, loss: 2.086526, test acc: 0.925041, test avg acc: 0.896948
Train epoch 411, loss: 2.023132, train acc: 0.989312, train avg acc: 0.983588
Test epoch 411, loss: 2.084046, test acc: 0.927877, test avg acc: 0.895576
Train epoch 412, loss: 2.023028, train acc: 0.989210, train avg acc: 0.983200
Test epoch 412, loss: 2.083355, test acc: 0.923420, test avg acc: 0.895581
Train epoch 413, loss: 2.024071, train acc: 0.988090, train avg acc: 0.982390
Test epoch 413, loss: 2.085250, test acc: 0.923015, test avg acc: 0.893291
Train epoch 414, loss: 2.023036, train acc: 0.990432, train avg acc: 0.985248
Test epoch 414, loss: 2.081954, test acc: 0.925851, test avg acc: 0.895244
Train epoch 415, loss: 2.020421, train acc: 0.990839, train avg acc: 0.985846
Test epoch 415, loss: 2.084214, test acc: 0.927066, test avg acc: 0.897953
Train epoch 416, loss: 2.022874, train acc: 0.989617, train avg acc: 0.984937
Test epoch 416, loss: 2.088453, test acc: 0.922609, test avg acc: 0.897326
Train epoch 417, loss: 2.019848, train acc: 0.990941, train avg acc: 0.985804
Test epoch 417, loss: 2.085282, test acc: 0.922204, test avg acc: 0.897831
Train epoch 418, loss: 2.018634, train acc: 0.990941, train avg acc: 0.986038
Test epoch 418, loss: 2.088841, test acc: 0.923015, test avg acc: 0.894372
Train epoch 419, loss: 2.018348, train acc: 0.992467, train avg acc: 0.988389
Test epoch 419, loss: 2.087451, test acc: 0.923420, test avg acc: 0.893703
Train epoch 420, loss: 2.021982, train acc: 0.989515, train avg acc: 0.983425
Test epoch 420, loss: 2.084853, test acc: 0.926256, test avg acc: 0.895698
Train epoch 421, loss: 2.020717, train acc: 0.989923, train avg acc: 0.983856
Test epoch 421, loss: 2.088509, test acc: 0.919368, test avg acc: 0.895000
Train epoch 422, loss: 2.021593, train acc: 0.988396, train avg acc: 0.982052
Test epoch 422, loss: 2.087271, test acc: 0.927066, test avg acc: 0.900238
Train epoch 423, loss: 2.018669, train acc: 0.991348, train avg acc: 0.987115
Test epoch 423, loss: 2.091516, test acc: 0.920989, test avg acc: 0.900244
Train epoch 424, loss: 2.018502, train acc: 0.991755, train avg acc: 0.987080
Test epoch 424, loss: 2.079118, test acc: 0.925041, test avg acc: 0.894541
Train epoch 425, loss: 2.018410, train acc: 0.990228, train avg acc: 0.985408
Test epoch 425, loss: 2.078343, test acc: 0.929498, test avg acc: 0.894657
Train epoch 426, loss: 2.017771, train acc: 0.992366, train avg acc: 0.987525
Test epoch 426, loss: 2.079211, test acc: 0.928282, test avg acc: 0.894029
Train epoch 427, loss: 2.018263, train acc: 0.989719, train avg acc: 0.983035
Test epoch 427, loss: 2.084860, test acc: 0.922609, test avg acc: 0.893366
Train epoch 428, loss: 2.015685, train acc: 0.991042, train avg acc: 0.986581
Test epoch 428, loss: 2.082787, test acc: 0.927472, test avg acc: 0.897529
Train epoch 429, loss: 2.016622, train acc: 0.991958, train avg acc: 0.987216
Test epoch 429, loss: 2.081265, test acc: 0.925041, test avg acc: 0.894029
Train epoch 430, loss: 2.013621, train acc: 0.991958, train avg acc: 0.987750
Test epoch 430, loss: 2.081334, test acc: 0.926256, test avg acc: 0.892698
Train epoch 431, loss: 2.017939, train acc: 0.991246, train avg acc: 0.986474
Test epoch 431, loss: 2.082081, test acc: 0.927877, test avg acc: 0.895657
Train epoch 432, loss: 2.015747, train acc: 0.991042, train avg acc: 0.985329
Test epoch 432, loss: 2.081341, test acc: 0.927472, test avg acc: 0.896488
Train epoch 433, loss: 2.014697, train acc: 0.992773, train avg acc: 0.989033
Test epoch 433, loss: 2.084140, test acc: 0.923420, test avg acc: 0.892907
Train epoch 434, loss: 2.015450, train acc: 0.991958, train avg acc: 0.987944
Test epoch 434, loss: 2.080749, test acc: 0.930713, test avg acc: 0.899366
Train epoch 435, loss: 2.017433, train acc: 0.991450, train avg acc: 0.986393
Test epoch 435, loss: 2.077049, test acc: 0.928687, test avg acc: 0.899035
Train epoch 436, loss: 2.015573, train acc: 0.991551, train avg acc: 0.987264
Test epoch 436, loss: 2.086787, test acc: 0.926256, test avg acc: 0.901657
Train epoch 437, loss: 2.016181, train acc: 0.991755, train avg acc: 0.987335
Test epoch 437, loss: 2.083277, test acc: 0.928282, test avg acc: 0.900866
Train epoch 438, loss: 2.011350, train acc: 0.992976, train avg acc: 0.989536
Test epoch 438, loss: 2.082909, test acc: 0.926256, test avg acc: 0.897820
Train epoch 439, loss: 2.015420, train acc: 0.990635, train avg acc: 0.984377
Test epoch 439, loss: 2.078464, test acc: 0.927472, test avg acc: 0.896163
Train epoch 440, loss: 2.016215, train acc: 0.990737, train avg acc: 0.985217
Test epoch 440, loss: 2.080222, test acc: 0.925851, test avg acc: 0.895163
Train epoch 441, loss: 2.015237, train acc: 0.992773, train avg acc: 0.988437
Test epoch 441, loss: 2.082632, test acc: 0.924635, test avg acc: 0.891372
Train epoch 442, loss: 2.011697, train acc: 0.992976, train avg acc: 0.989787
Test epoch 442, loss: 2.082141, test acc: 0.923420, test avg acc: 0.897744
Train epoch 443, loss: 2.011603, train acc: 0.993994, train avg acc: 0.991025
Test epoch 443, loss: 2.081262, test acc: 0.928282, test avg acc: 0.899785
Train epoch 444, loss: 2.010955, train acc: 0.992976, train avg acc: 0.990494
Test epoch 444, loss: 2.080439, test acc: 0.926256, test avg acc: 0.899744
Train epoch 445, loss: 2.013632, train acc: 0.992366, train avg acc: 0.988841
Test epoch 445, loss: 2.081018, test acc: 0.924635, test avg acc: 0.893616
Train epoch 446, loss: 2.010174, train acc: 0.993384, train avg acc: 0.989448
Test epoch 446, loss: 2.079956, test acc: 0.924230, test avg acc: 0.890407
Train epoch 447, loss: 2.012694, train acc: 0.993893, train avg acc: 0.989949
Test epoch 447, loss: 2.077825, test acc: 0.926256, test avg acc: 0.890576
Train epoch 448, loss: 2.013217, train acc: 0.991653, train avg acc: 0.986682
Test epoch 448, loss: 2.079166, test acc: 0.923825, test avg acc: 0.891116
Train epoch 449, loss: 2.011128, train acc: 0.993180, train avg acc: 0.990080
Test epoch 449, loss: 2.083048, test acc: 0.925446, test avg acc: 0.896116
Train epoch 450, loss: 2.008772, train acc: 0.995521, train avg acc: 0.993194
Test epoch 450, loss: 2.079980, test acc: 0.924635, test avg acc: 0.895494
Train epoch 451, loss: 2.010833, train acc: 0.993791, train avg acc: 0.991004
Test epoch 451, loss: 2.084525, test acc: 0.925446, test avg acc: 0.899953
Train epoch 452, loss: 2.011438, train acc: 0.993078, train avg acc: 0.988549
Test epoch 452, loss: 2.081152, test acc: 0.923420, test avg acc: 0.895663
Train epoch 453, loss: 2.009952, train acc: 0.993994, train avg acc: 0.990796
Test epoch 453, loss: 2.083122, test acc: 0.925041, test avg acc: 0.897785
Train epoch 454, loss: 2.010134, train acc: 0.992671, train avg acc: 0.988349
Test epoch 454, loss: 2.080175, test acc: 0.926256, test avg acc: 0.896535
Train epoch 455, loss: 2.010164, train acc: 0.992671, train avg acc: 0.988330
Test epoch 455, loss: 2.085549, test acc: 0.922204, test avg acc: 0.895953
Train epoch 456, loss: 2.008083, train acc: 0.993587, train avg acc: 0.990504
Test epoch 456, loss: 2.081094, test acc: 0.926256, test avg acc: 0.899744
Train epoch 457, loss: 2.012582, train acc: 0.992264, train avg acc: 0.988013
Test epoch 457, loss: 2.080625, test acc: 0.923420, test avg acc: 0.896866
Train epoch 458, loss: 2.008807, train acc: 0.994503, train avg acc: 0.991748
Test epoch 458, loss: 2.081156, test acc: 0.926661, test avg acc: 0.898029
Train epoch 459, loss: 2.011638, train acc: 0.993485, train avg acc: 0.990976
Test epoch 459, loss: 2.082290, test acc: 0.924635, test avg acc: 0.896738
Train epoch 460, loss: 2.011099, train acc: 0.991450, train avg acc: 0.987398
Test epoch 460, loss: 2.083149, test acc: 0.924635, test avg acc: 0.896657
Train epoch 461, loss: 2.008935, train acc: 0.993587, train avg acc: 0.989792
Test epoch 461, loss: 2.081288, test acc: 0.928687, test avg acc: 0.903035
Train epoch 462, loss: 2.008501, train acc: 0.993384, train avg acc: 0.989841
Test epoch 462, loss: 2.083392, test acc: 0.922609, test avg acc: 0.896163
Train epoch 463, loss: 2.009152, train acc: 0.993791, train avg acc: 0.991572
Test epoch 463, loss: 2.077383, test acc: 0.930308, test avg acc: 0.903035
Train epoch 464, loss: 2.008440, train acc: 0.994401, train avg acc: 0.992218
Test epoch 464, loss: 2.082663, test acc: 0.926256, test avg acc: 0.894657
Train epoch 465, loss: 2.008876, train acc: 0.993994, train avg acc: 0.990734
Test epoch 465, loss: 2.081713, test acc: 0.922609, test avg acc: 0.895122
Train epoch 466, loss: 2.010017, train acc: 0.993282, train avg acc: 0.990504
Test epoch 466, loss: 2.085386, test acc: 0.923420, test avg acc: 0.897785
Train epoch 467, loss: 2.008645, train acc: 0.994503, train avg acc: 0.992124
Test epoch 467, loss: 2.084581, test acc: 0.923420, test avg acc: 0.898744
Train epoch 468, loss: 2.007198, train acc: 0.994198, train avg acc: 0.990996
Test epoch 468, loss: 2.077860, test acc: 0.927877, test avg acc: 0.898535
Train epoch 469, loss: 2.007879, train acc: 0.992875, train avg acc: 0.989395
Test epoch 469, loss: 2.082908, test acc: 0.924635, test avg acc: 0.896453
Train epoch 470, loss: 2.009211, train acc: 0.992875, train avg acc: 0.987897
Test epoch 470, loss: 2.085340, test acc: 0.923015, test avg acc: 0.895453
Train epoch 471, loss: 2.007890, train acc: 0.993791, train avg acc: 0.989811
Test epoch 471, loss: 2.079232, test acc: 0.924230, test avg acc: 0.897244
Train epoch 472, loss: 2.007116, train acc: 0.993689, train avg acc: 0.990979
Test epoch 472, loss: 2.086295, test acc: 0.923420, test avg acc: 0.893785
Train epoch 473, loss: 2.007948, train acc: 0.993485, train avg acc: 0.990566
Test epoch 473, loss: 2.080193, test acc: 0.920989, test avg acc: 0.891244
Train epoch 474, loss: 2.007881, train acc: 0.992875, train avg acc: 0.988695
Test epoch 474, loss: 2.083512, test acc: 0.920989, test avg acc: 0.893163
Train epoch 475, loss: 2.008064, train acc: 0.992569, train avg acc: 0.988182
Test epoch 475, loss: 2.081031, test acc: 0.921394, test avg acc: 0.893453
Train epoch 476, loss: 2.009857, train acc: 0.991551, train avg acc: 0.986696
Test epoch 476, loss: 2.082443, test acc: 0.923015, test avg acc: 0.892494
Train epoch 477, loss: 2.006247, train acc: 0.995419, train avg acc: 0.993331
Test epoch 477, loss: 2.081477, test acc: 0.923015, test avg acc: 0.893372
Train epoch 478, loss: 2.006458, train acc: 0.995114, train avg acc: 0.992325
Test epoch 478, loss: 2.081610, test acc: 0.921394, test avg acc: 0.889331
Train epoch 479, loss: 2.006605, train acc: 0.995012, train avg acc: 0.992333
Test epoch 479, loss: 2.079611, test acc: 0.923825, test avg acc: 0.892994
Train epoch 480, loss: 2.005712, train acc: 0.995216, train avg acc: 0.992723
Test epoch 480, loss: 2.081052, test acc: 0.922609, test avg acc: 0.896163
Train epoch 481, loss: 2.006932, train acc: 0.994605, train avg acc: 0.991797
Test epoch 481, loss: 2.082537, test acc: 0.921394, test avg acc: 0.894413
Train epoch 482, loss: 2.007512, train acc: 0.993689, train avg acc: 0.990517
Test epoch 482, loss: 2.079137, test acc: 0.925041, test avg acc: 0.896785
Train epoch 483, loss: 2.006795, train acc: 0.995216, train avg acc: 0.993247
Test epoch 483, loss: 2.079718, test acc: 0.924230, test avg acc: 0.893203
Train epoch 484, loss: 2.005066, train acc: 0.994707, train avg acc: 0.990990
Test epoch 484, loss: 2.082137, test acc: 0.923825, test avg acc: 0.897831
Train epoch 485, loss: 2.008682, train acc: 0.992773, train avg acc: 0.988909
Test epoch 485, loss: 2.080292, test acc: 0.925446, test avg acc: 0.894116
Train epoch 486, loss: 2.006757, train acc: 0.993893, train avg acc: 0.989745
Test epoch 486, loss: 2.080652, test acc: 0.923015, test avg acc: 0.894413
Train epoch 487, loss: 2.007579, train acc: 0.994401, train avg acc: 0.991976
Test epoch 487, loss: 2.083274, test acc: 0.924230, test avg acc: 0.894453
Train epoch 488, loss: 2.005693, train acc: 0.994198, train avg acc: 0.990670
Test epoch 488, loss: 2.080867, test acc: 0.927472, test avg acc: 0.898285
Train epoch 489, loss: 2.004511, train acc: 0.995521, train avg acc: 0.993162
Test epoch 489, loss: 2.080126, test acc: 0.924230, test avg acc: 0.895244
Train epoch 490, loss: 2.004473, train acc: 0.994503, train avg acc: 0.991499
Test epoch 490, loss: 2.080134, test acc: 0.924230, test avg acc: 0.895244
Train epoch 491, loss: 2.005320, train acc: 0.994401, train avg acc: 0.990802
Test epoch 491, loss: 2.078759, test acc: 0.927472, test avg acc: 0.900244
Train epoch 492, loss: 2.007970, train acc: 0.993282, train avg acc: 0.988114
Test epoch 492, loss: 2.080829, test acc: 0.925041, test avg acc: 0.901703
Train epoch 493, loss: 2.005965, train acc: 0.992875, train avg acc: 0.988702
Test epoch 493, loss: 2.079294, test acc: 0.922609, test avg acc: 0.894081
Train epoch 494, loss: 2.007227, train acc: 0.993587, train avg acc: 0.990835
Test epoch 494, loss: 2.077763, test acc: 0.924635, test avg acc: 0.895372
Train epoch 495, loss: 2.008041, train acc: 0.993791, train avg acc: 0.991460
Test epoch 495, loss: 2.081991, test acc: 0.923420, test avg acc: 0.895866
Train epoch 496, loss: 2.005660, train acc: 0.994198, train avg acc: 0.991569
Test epoch 496, loss: 2.082954, test acc: 0.921394, test avg acc: 0.895372
Train epoch 497, loss: 2.004170, train acc: 0.994503, train avg acc: 0.990517
Test epoch 497, loss: 2.080430, test acc: 0.925446, test avg acc: 0.895279
Train epoch 498, loss: 2.004419, train acc: 0.995114, train avg acc: 0.992837
Test epoch 498, loss: 2.080219, test acc: 0.924635, test avg acc: 0.897535
Train epoch 499, loss: 2.004916, train acc: 0.993689, train avg acc: 0.989548
Test epoch 499, loss: 2.079875, test acc: 0.925041, test avg acc: 0.895663
