Namespace(augmix_cutmix_prob=0.5, augmix_prob=0.0, batch_size=32, beta=1.0, data_path='./data/modelnet40_normal_resampled', dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=500, eval=False, exp_name='augmix_cutmix_lams3_dgcnn_1024_3', jitter=False, k=20, knn=False, lr=0.001, model='dgcnn', model_path='', modelnet10=False, momentum=0.9, no_cuda=False, normal=False, nsample=512, num_points=1024, rddrop=False, rdscale=False, rot=False, rsmix_prob=0.0, seed=1, shift=False, shuffle=False, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train epoch 0, loss: 2.747805, train acc: 0.447577, train avg acc: 0.272184
Train epoch 171, loss: 1.484395, train acc: 0.937093, train avg acc: 0.903570
Test epoch 171, loss: 1.498279, test acc: 0.910049, test avg acc: 0.870047
Train epoch 172, loss: 1.482114, train acc: 0.940248, train avg acc: 0.908867
Test epoch 172, loss: 1.516076, test acc: 0.899919, test avg acc: 0.876924
Train epoch 173, loss: 1.474161, train acc: 0.941470, train avg acc: 0.909084
Test epoch 173, loss: 1.558623, test acc: 0.887358, test avg acc: 0.859837
Train epoch 174, loss: 1.473290, train acc: 0.943099, train avg acc: 0.915156
Test epoch 174, loss: 1.518310, test acc: 0.890600, test avg acc: 0.864645
Train epoch 175, loss: 1.480974, train acc: 0.940859, train avg acc: 0.908904
Test epoch 175, loss: 1.529751, test acc: 0.889384, test avg acc: 0.865756
Train epoch 176, loss: 1.489740, train acc: 0.934141, train avg acc: 0.899984
Test epoch 176, loss: 1.523142, test acc: 0.895462, test avg acc: 0.855390
Train epoch 177, loss: 1.478519, train acc: 0.938213, train avg acc: 0.907862
Test epoch 177, loss: 1.507934, test acc: 0.907212, test avg acc: 0.877372
Train epoch 178, loss: 1.476525, train acc: 0.942895, train avg acc: 0.911965
Test epoch 178, loss: 1.490097, test acc: 0.907618, test avg acc: 0.875930
Train epoch 179, loss: 1.462309, train acc: 0.949715, train avg acc: 0.924382
Test epoch 179, loss: 1.483196, test acc: 0.906807, test avg acc: 0.868965
Train epoch 180, loss: 1.477045, train acc: 0.940554, train avg acc: 0.910053
Test epoch 180, loss: 1.513378, test acc: 0.911264, test avg acc: 0.876640
Train epoch 181, loss: 1.473906, train acc: 0.943811, train avg acc: 0.908493
Test epoch 181, loss: 1.505744, test acc: 0.908023, test avg acc: 0.867959
Train epoch 182, loss: 1.486145, train acc: 0.937195, train avg acc: 0.904548
Test epoch 182, loss: 1.493261, test acc: 0.910454, test avg acc: 0.873808
Train epoch 183, loss: 1.471382, train acc: 0.943200, train avg acc: 0.914107
Test epoch 183, loss: 1.492975, test acc: 0.903566, test avg acc: 0.857855
Train epoch 184, loss: 1.475608, train acc: 0.942488, train avg acc: 0.911362
Test epoch 184, loss: 1.498814, test acc: 0.906402, test avg acc: 0.878622
Train epoch 185, loss: 1.477298, train acc: 0.941164, train avg acc: 0.909629
Test epoch 185, loss: 1.488669, test acc: 0.912885, test avg acc: 0.881279
Train epoch 186, loss: 1.474299, train acc: 0.939536, train avg acc: 0.902419
Test epoch 186, loss: 1.539879, test acc: 0.897893, test avg acc: 0.856337
Train epoch 187, loss: 1.473821, train acc: 0.944829, train avg acc: 0.916364
Test epoch 187, loss: 1.541563, test acc: 0.896272, test avg acc: 0.870762
Train epoch 188, loss: 1.467048, train acc: 0.947272, train avg acc: 0.919723
Test epoch 188, loss: 1.507748, test acc: 0.896272, test avg acc: 0.858308
Train epoch 189, loss: 1.464364, train acc: 0.944320, train avg acc: 0.914477
Test epoch 189, loss: 1.507981, test acc: 0.903971, test avg acc: 0.860087
Train epoch 190, loss: 1.469918, train acc: 0.944015, train avg acc: 0.915113
Test epoch 190, loss: 1.502405, test acc: 0.893031, test avg acc: 0.873134
Train epoch 191, loss: 1.476944, train acc: 0.942488, train avg acc: 0.912930
Test epoch 191, loss: 1.537064, test acc: 0.883306, test avg acc: 0.862174
Train epoch 192, loss: 1.471997, train acc: 0.942488, train avg acc: 0.913141
Test epoch 192, loss: 1.507525, test acc: 0.897083, test avg acc: 0.868337
Train epoch 193, loss: 1.474245, train acc: 0.940248, train avg acc: 0.908945
Test epoch 193, loss: 1.510405, test acc: 0.903971, test avg acc: 0.861826
Train epoch 194, loss: 1.470701, train acc: 0.946661, train avg acc: 0.916328
Test epoch 194, loss: 1.485854, test acc: 0.912480, test avg acc: 0.867093
Train epoch 195, loss: 1.465657, train acc: 0.945949, train avg acc: 0.915140
Test epoch 195, loss: 1.477699, test acc: 0.912480, test avg acc: 0.876291
Train epoch 196, loss: 1.468759, train acc: 0.944829, train avg acc: 0.914833
Test epoch 196, loss: 1.496589, test acc: 0.902350, test avg acc: 0.869459
Train epoch 197, loss: 1.468468, train acc: 0.944422, train avg acc: 0.915992
Test epoch 197, loss: 1.502222, test acc: 0.903160, test avg acc: 0.873407
Train epoch 198, loss: 1.469123, train acc: 0.944116, train avg acc: 0.914888
Test epoch 198, loss: 1.503728, test acc: 0.905997, test avg acc: 0.870215
Train epoch 199, loss: 1.480034, train acc: 0.937704, train avg acc: 0.905671
Test epoch 199, loss: 1.488395, test acc: 0.905997, test avg acc: 0.864378
Train epoch 200, loss: 1.464148, train acc: 0.946356, train avg acc: 0.914982
Test epoch 200, loss: 1.480364, test acc: 0.911669, test avg acc: 0.879663
Train epoch 201, loss: 1.471833, train acc: 0.944116, train avg acc: 0.915226
Test epoch 201, loss: 1.488050, test acc: 0.908833, test avg acc: 0.874000
Train epoch 202, loss: 1.468943, train acc: 0.941877, train avg acc: 0.912540
Test epoch 202, loss: 1.482772, test acc: 0.912885, test avg acc: 0.880122
Train epoch 203, loss: 1.463774, train acc: 0.945949, train avg acc: 0.915737
Test epoch 203, loss: 1.478117, test acc: 0.912075, test avg acc: 0.881587
Train epoch 204, loss: 1.458336, train acc: 0.948799, train avg acc: 0.919205
Test epoch 204, loss: 1.578466, test acc: 0.871556, test avg acc: 0.846826
Train epoch 205, loss: 1.462232, train acc: 0.946763, train avg acc: 0.916830
Test epoch 205, loss: 1.473902, test acc: 0.912480, test avg acc: 0.871709
Train epoch 206, loss: 1.459472, train acc: 0.946458, train avg acc: 0.917597
Test epoch 206, loss: 1.493314, test acc: 0.909643, test avg acc: 0.888878
Train epoch 207, loss: 1.456007, train acc: 0.949410, train avg acc: 0.923049
Test epoch 207, loss: 1.483897, test acc: 0.910859, test avg acc: 0.889122
Train epoch 208, loss: 1.448814, train acc: 0.952565, train avg acc: 0.926870
Test epoch 208, loss: 1.520551, test acc: 0.898703, test avg acc: 0.863110
Train epoch 209, loss: 1.459614, train acc: 0.946559, train avg acc: 0.918637
Test epoch 209, loss: 1.475472, test acc: 0.917747, test avg acc: 0.886128
Train epoch 210, loss: 1.452071, train acc: 0.950020, train avg acc: 0.926876
Test epoch 210, loss: 1.473057, test acc: 0.910859, test avg acc: 0.884959
Train epoch 211, loss: 1.452876, train acc: 0.948086, train avg acc: 0.922476
Test epoch 211, loss: 1.495038, test acc: 0.905997, test avg acc: 0.862622
Train epoch 212, loss: 1.461977, train acc: 0.943709, train avg acc: 0.915053
Test epoch 212, loss: 1.517698, test acc: 0.892220, test avg acc: 0.859285
Train epoch 213, loss: 1.457178, train acc: 0.946967, train avg acc: 0.918355
Test epoch 213, loss: 1.501503, test acc: 0.907618, test avg acc: 0.878163
Train epoch 214, loss: 1.452757, train acc: 0.952056, train avg acc: 0.928867
Test epoch 214, loss: 1.471996, test acc: 0.911264, test avg acc: 0.878750
Train epoch 215, loss: 1.450344, train acc: 0.950835, train avg acc: 0.922352
Test epoch 215, loss: 1.480786, test acc: 0.918152, test avg acc: 0.877209
Train epoch 216, loss: 1.449068, train acc: 0.950529, train avg acc: 0.923330
Test epoch 216, loss: 1.478453, test acc: 0.909643, test avg acc: 0.878186
Train epoch 217, loss: 1.447605, train acc: 0.953990, train avg acc: 0.930282
Test epoch 217, loss: 1.502546, test acc: 0.897893, test avg acc: 0.874593
Train epoch 218, loss: 1.439781, train acc: 0.953685, train avg acc: 0.927836
Test epoch 218, loss: 1.473265, test acc: 0.910049, test avg acc: 0.873924
Train epoch 219, loss: 1.447778, train acc: 0.950936, train avg acc: 0.926634
Test epoch 219, loss: 1.521393, test acc: 0.893841, test avg acc: 0.862471
Train epoch 220, loss: 1.450262, train acc: 0.950936, train avg acc: 0.923578
Test epoch 220, loss: 1.493892, test acc: 0.909238, test avg acc: 0.883953
Train epoch 221, loss: 1.450445, train acc: 0.951140, train avg acc: 0.925213
Test epoch 221, loss: 1.500298, test acc: 0.902755, test avg acc: 0.876250
Train epoch 222, loss: 1.450867, train acc: 0.952260, train avg acc: 0.928715
Test epoch 222, loss: 1.492038, test acc: 0.906402, test avg acc: 0.877535
Train epoch 223, loss: 1.450713, train acc: 0.949410, train avg acc: 0.922255
Test epoch 223, loss: 1.490994, test acc: 0.903160, test avg acc: 0.871163
Train epoch 224, loss: 1.452252, train acc: 0.949104, train avg acc: 0.921920
Test epoch 224, loss: 1.488028, test acc: 0.912480, test avg acc: 0.863076
Train epoch 225, loss: 1.451425, train acc: 0.949613, train avg acc: 0.924744
Test epoch 225, loss: 1.486673, test acc: 0.903971, test avg acc: 0.864041
Train epoch 226, loss: 1.453614, train acc: 0.950529, train avg acc: 0.923742
Test epoch 226, loss: 1.462625, test acc: 0.916126, test avg acc: 0.882994
Train epoch 227, loss: 1.450589, train acc: 0.947577, train avg acc: 0.920249
Test epoch 227, loss: 1.485813, test acc: 0.912075, test avg acc: 0.881919
Train epoch 228, loss: 1.446335, train acc: 0.951649, train avg acc: 0.923701
Test epoch 228, loss: 1.499130, test acc: 0.904376, test avg acc: 0.878919
Train epoch 229, loss: 1.452520, train acc: 0.947679, train avg acc: 0.921490
Test epoch 229, loss: 1.493106, test acc: 0.905592, test avg acc: 0.870000
Train epoch 230, loss: 1.443643, train acc: 0.955314, train avg acc: 0.930995
Test epoch 230, loss: 1.484703, test acc: 0.905997, test avg acc: 0.883198
Train epoch 231, loss: 1.434969, train acc: 0.956433, train avg acc: 0.934097
Test epoch 231, loss: 1.496003, test acc: 0.903566, test avg acc: 0.864134
Train epoch 232, loss: 1.452157, train acc: 0.950326, train avg acc: 0.924880
Test epoch 232, loss: 1.486099, test acc: 0.911264, test avg acc: 0.869122
Train epoch 233, loss: 1.434404, train acc: 0.957757, train avg acc: 0.935026
Test epoch 233, loss: 1.471233, test acc: 0.916126, test avg acc: 0.881640
Train epoch 234, loss: 1.436177, train acc: 0.955822, train avg acc: 0.931602
Test epoch 234, loss: 1.478344, test acc: 0.913695, test avg acc: 0.867076
Train epoch 235, loss: 1.436379, train acc: 0.954296, train avg acc: 0.930446
Test epoch 235, loss: 1.477904, test acc: 0.914506, test avg acc: 0.876076
Train epoch 236, loss: 1.448331, train acc: 0.952565, train avg acc: 0.927002
Test epoch 236, loss: 1.538147, test acc: 0.897893, test avg acc: 0.867884
Train epoch 237, loss: 1.444381, train acc: 0.953278, train avg acc: 0.928056
Test epoch 237, loss: 1.526530, test acc: 0.899109, test avg acc: 0.869500
Train epoch 238, loss: 1.441501, train acc: 0.956433, train avg acc: 0.931613
Test epoch 238, loss: 1.492490, test acc: 0.901540, test avg acc: 0.871169
Train epoch 239, loss: 1.438044, train acc: 0.956739, train avg acc: 0.936221
Test epoch 239, loss: 1.465535, test acc: 0.922204, test avg acc: 0.884663
Train epoch 240, loss: 1.440999, train acc: 0.952362, train avg acc: 0.926806
Test epoch 240, loss: 1.479349, test acc: 0.911669, test avg acc: 0.883174
Train epoch 241, loss: 1.449160, train acc: 0.951751, train avg acc: 0.925957
Test epoch 241, loss: 1.464555, test acc: 0.926256, test avg acc: 0.879663
Train epoch 242, loss: 1.438112, train acc: 0.954703, train avg acc: 0.931378
Test epoch 242, loss: 1.497866, test acc: 0.904376, test avg acc: 0.863581
Train epoch 243, loss: 1.436594, train acc: 0.957044, train avg acc: 0.933882
Test epoch 243, loss: 1.501753, test acc: 0.903971, test avg acc: 0.878872
Train epoch 244, loss: 1.429232, train acc: 0.958265, train avg acc: 0.933789
Test epoch 244, loss: 1.526088, test acc: 0.891005, test avg acc: 0.852209
Train epoch 245, loss: 1.440410, train acc: 0.953278, train avg acc: 0.930027
Test epoch 245, loss: 1.522057, test acc: 0.897488, test avg acc: 0.866122
Train epoch 246, loss: 1.433250, train acc: 0.958062, train avg acc: 0.936292
Test epoch 246, loss: 1.463378, test acc: 0.915721, test avg acc: 0.884081
Train epoch 247, loss: 1.433809, train acc: 0.957146, train avg acc: 0.933865
Test epoch 247, loss: 1.497005, test acc: 0.905186, test avg acc: 0.882320
Train epoch 248, loss: 1.431753, train acc: 0.958774, train avg acc: 0.937199
Test epoch 248, loss: 1.466720, test acc: 0.921799, test avg acc: 0.892419
Train epoch 249, loss: 1.430291, train acc: 0.959080, train avg acc: 0.934762
Test epoch 249, loss: 1.490791, test acc: 0.908833, test avg acc: 0.873587
Train epoch 250, loss: 1.439201, train acc: 0.956026, train avg acc: 0.933268
Test epoch 250, loss: 1.471410, test acc: 0.913290, test avg acc: 0.884959
Train epoch 251, loss: 1.431847, train acc: 0.954397, train avg acc: 0.931069
Test epoch 251, loss: 1.494440, test acc: 0.911264, test avg acc: 0.877430
Train epoch 252, loss: 1.433386, train acc: 0.958469, train avg acc: 0.936630
Test epoch 252, loss: 1.471182, test acc: 0.910859, test avg acc: 0.871512
Train epoch 253, loss: 1.433477, train acc: 0.958367, train avg acc: 0.936415
Test epoch 253, loss: 1.521544, test acc: 0.895867, test avg acc: 0.862023
Train epoch 254, loss: 1.426479, train acc: 0.958673, train avg acc: 0.936821
Test epoch 254, loss: 1.473841, test acc: 0.912480, test avg acc: 0.887122
Train epoch 255, loss: 1.420698, train acc: 0.962541, train avg acc: 0.943461
Test epoch 255, loss: 1.505151, test acc: 0.900324, test avg acc: 0.872366
Train epoch 256, loss: 1.425499, train acc: 0.960708, train avg acc: 0.939913
Test epoch 256, loss: 1.497805, test acc: 0.905592, test avg acc: 0.878622
Train epoch 257, loss: 1.432748, train acc: 0.956331, train avg acc: 0.936507
Test epoch 257, loss: 1.475182, test acc: 0.912480, test avg acc: 0.878669
Train epoch 258, loss: 1.425472, train acc: 0.960912, train avg acc: 0.940419
Test epoch 258, loss: 1.484863, test acc: 0.913290, test avg acc: 0.884297
Train epoch 259, loss: 1.422971, train acc: 0.961116, train avg acc: 0.940073
Test epoch 259, loss: 1.481630, test acc: 0.914506, test avg acc: 0.887669
Train epoch 260, loss: 1.429800, train acc: 0.958673, train avg acc: 0.937173
Test epoch 260, loss: 1.511640, test acc: 0.895867, test avg acc: 0.864576
Train epoch 261, loss: 1.415666, train acc: 0.963660, train avg acc: 0.942062
Test epoch 261, loss: 1.502001, test acc: 0.898298, test avg acc: 0.864076
Train epoch 262, loss: 1.428178, train acc: 0.957553, train avg acc: 0.934467
Test epoch 262, loss: 1.491871, test acc: 0.907618, test avg acc: 0.877878
Train epoch 263, loss: 1.427728, train acc: 0.958469, train avg acc: 0.936642
Test epoch 263, loss: 1.500573, test acc: 0.908023, test avg acc: 0.876453
Train epoch 264, loss: 1.423658, train acc: 0.961930, train avg acc: 0.942376
Test epoch 264, loss: 1.480782, test acc: 0.910049, test avg acc: 0.881965
Train epoch 265, loss: 1.430161, train acc: 0.955415, train avg acc: 0.931724
Test epoch 265, loss: 1.474758, test acc: 0.916937, test avg acc: 0.892093
Train epoch 266, loss: 1.420938, train acc: 0.961319, train avg acc: 0.941045
Test epoch 266, loss: 1.504132, test acc: 0.897488, test avg acc: 0.878215
Train epoch 267, loss: 1.418744, train acc: 0.963864, train avg acc: 0.942291
Test epoch 267, loss: 1.471035, test acc: 0.917747, test avg acc: 0.881663
Train epoch 268, loss: 1.421520, train acc: 0.962439, train avg acc: 0.941272
Test epoch 268, loss: 1.486412, test acc: 0.906402, test avg acc: 0.882081
Train epoch 269, loss: 1.412770, train acc: 0.965391, train avg acc: 0.948083
Test epoch 269, loss: 1.494324, test acc: 0.907618, test avg acc: 0.881791
Train epoch 270, loss: 1.408192, train acc: 0.966816, train avg acc: 0.949644
Test epoch 270, loss: 1.476618, test acc: 0.905186, test avg acc: 0.871291
Train epoch 271, loss: 1.420491, train acc: 0.961930, train avg acc: 0.942514
Test epoch 271, loss: 1.493757, test acc: 0.911669, test avg acc: 0.891494
Train epoch 272, loss: 1.425285, train acc: 0.959691, train avg acc: 0.939250
Test epoch 272, loss: 1.481023, test acc: 0.909238, test avg acc: 0.881372
Train epoch 273, loss: 1.414244, train acc: 0.964373, train avg acc: 0.943720
Test epoch 273, loss: 1.469893, test acc: 0.912480, test avg acc: 0.894750
Train epoch 274, loss: 1.408261, train acc: 0.964984, train avg acc: 0.946185
Test epoch 274, loss: 1.493274, test acc: 0.918152, test avg acc: 0.891750
Train epoch 275, loss: 1.407924, train acc: 0.969463, train avg acc: 0.953148
Test epoch 275, loss: 1.471548, test acc: 0.904376, test avg acc: 0.871424
Train epoch 276, loss: 1.417159, train acc: 0.962643, train avg acc: 0.943217
Test epoch 276, loss: 1.462595, test acc: 0.915316, test avg acc: 0.882372
Train epoch 277, loss: 1.419642, train acc: 0.960708, train avg acc: 0.940771
Test epoch 277, loss: 1.490667, test acc: 0.910454, test avg acc: 0.877256
Train epoch 278, loss: 1.416368, train acc: 0.962439, train avg acc: 0.941310
Test epoch 278, loss: 1.483886, test acc: 0.910454, test avg acc: 0.883878
Train epoch 279, loss: 1.421628, train acc: 0.961828, train avg acc: 0.940938
Test epoch 279, loss: 1.472897, test acc: 0.911264, test avg acc: 0.869070
Train epoch 280, loss: 1.415613, train acc: 0.963966, train avg acc: 0.943379
Test epoch 280, loss: 1.467906, test acc: 0.912885, test avg acc: 0.876698
Train epoch 281, loss: 1.406189, train acc: 0.969157, train avg acc: 0.951747
Test epoch 281, loss: 1.469570, test acc: 0.915316, test avg acc: 0.879076
Train epoch 282, loss: 1.413425, train acc: 0.965086, train avg acc: 0.945814
Test epoch 282, loss: 1.503095, test acc: 0.902755, test avg acc: 0.873791
Train epoch 283, loss: 1.418529, train acc: 0.963457, train avg acc: 0.945044
Test epoch 283, loss: 1.492227, test acc: 0.899514, test avg acc: 0.869076
Train epoch 284, loss: 1.405387, train acc: 0.966714, train avg acc: 0.950476
Test epoch 284, loss: 1.463467, test acc: 0.918152, test avg acc: 0.876791
Train epoch 285, loss: 1.416765, train acc: 0.960912, train avg acc: 0.940580
Test epoch 285, loss: 1.472305, test acc: 0.913290, test avg acc: 0.879041
Train epoch 286, loss: 1.415346, train acc: 0.965493, train avg acc: 0.947158
Test epoch 286, loss: 1.487793, test acc: 0.899919, test avg acc: 0.877203
Train epoch 287, loss: 1.409038, train acc: 0.965493, train avg acc: 0.947800
Test epoch 287, loss: 1.485491, test acc: 0.902350, test avg acc: 0.878785
Train epoch 288, loss: 1.417679, train acc: 0.962846, train avg acc: 0.945351
Test epoch 288, loss: 1.501600, test acc: 0.902755, test avg acc: 0.861802
Train epoch 289, loss: 1.412034, train acc: 0.965493, train avg acc: 0.946292
Test epoch 289, loss: 1.455641, test acc: 0.915316, test avg acc: 0.883116
Train epoch 290, loss: 1.400596, train acc: 0.967630, train avg acc: 0.950133
Test epoch 290, loss: 1.454457, test acc: 0.919773, test avg acc: 0.884331
Train epoch 291, loss: 1.401305, train acc: 0.968445, train avg acc: 0.950713
Test epoch 291, loss: 1.467889, test acc: 0.915316, test avg acc: 0.878343
Train epoch 292, loss: 1.397838, train acc: 0.970582, train avg acc: 0.956723
Test epoch 292, loss: 1.496019, test acc: 0.902350, test avg acc: 0.887506
Train epoch 293, loss: 1.403063, train acc: 0.968445, train avg acc: 0.952503
Test epoch 293, loss: 1.484886, test acc: 0.907212, test avg acc: 0.879169
Train epoch 294, loss: 1.405105, train acc: 0.966205, train avg acc: 0.950676
Test epoch 294, loss: 1.458590, test acc: 0.918152, test avg acc: 0.888547
Train epoch 295, loss: 1.401993, train acc: 0.970684, train avg acc: 0.953828
Test epoch 295, loss: 1.451994, test acc: 0.922204, test avg acc: 0.885994
Train epoch 296, loss: 1.406513, train acc: 0.965798, train avg acc: 0.947432
Test epoch 296, loss: 1.451766, test acc: 0.918152, test avg acc: 0.876535
Train epoch 297, loss: 1.393928, train acc: 0.973025, train avg acc: 0.957192
Test epoch 297, loss: 1.466180, test acc: 0.914911, test avg acc: 0.886616
Train epoch 298, loss: 1.403526, train acc: 0.965900, train avg acc: 0.947775
Test epoch 298, loss: 1.473794, test acc: 0.904781, test avg acc: 0.869041
Train epoch 299, loss: 1.400150, train acc: 0.968852, train avg acc: 0.951736
Test epoch 299, loss: 1.482921, test acc: 0.905592, test avg acc: 0.874866
Train epoch 300, loss: 1.401505, train acc: 0.967529, train avg acc: 0.950634
Test epoch 300, loss: 1.464165, test acc: 0.919773, test avg acc: 0.887541
Train epoch 301, loss: 1.402134, train acc: 0.968139, train avg acc: 0.949339
Test epoch 301, loss: 1.498417, test acc: 0.899919, test avg acc: 0.877593
Train epoch 302, loss: 1.400996, train acc: 0.968241, train avg acc: 0.951843
Test epoch 302, loss: 1.467466, test acc: 0.912480, test avg acc: 0.887541
Train epoch 303, loss: 1.393936, train acc: 0.970989, train avg acc: 0.956221
Test epoch 303, loss: 1.471677, test acc: 0.909238, test avg acc: 0.871727
Train epoch 304, loss: 1.398525, train acc: 0.970073, train avg acc: 0.953066
Test epoch 304, loss: 1.459078, test acc: 0.920989, test avg acc: 0.890087
Train epoch 305, loss: 1.400766, train acc: 0.967529, train avg acc: 0.951715
Test epoch 305, loss: 1.482838, test acc: 0.921799, test avg acc: 0.893791
Train epoch 306, loss: 1.399586, train acc: 0.968037, train avg acc: 0.951314
Test epoch 306, loss: 1.473989, test acc: 0.913290, test avg acc: 0.881209
Train epoch 307, loss: 1.393601, train acc: 0.971906, train avg acc: 0.956892
Test epoch 307, loss: 1.463507, test acc: 0.918152, test avg acc: 0.881128
Train epoch 308, loss: 1.394332, train acc: 0.970582, train avg acc: 0.953393
Test epoch 308, loss: 1.455886, test acc: 0.924230, test avg acc: 0.891494
Train epoch 309, loss: 1.385788, train acc: 0.973738, train avg acc: 0.958072
Test epoch 309, loss: 1.450912, test acc: 0.915721, test avg acc: 0.878953
Train epoch 310, loss: 1.395396, train acc: 0.970480, train avg acc: 0.954840
Test epoch 310, loss: 1.467006, test acc: 0.915316, test avg acc: 0.884750
Train epoch 311, loss: 1.388500, train acc: 0.973636, train avg acc: 0.960064
Test epoch 311, loss: 1.478849, test acc: 0.911264, test avg acc: 0.888919
Train epoch 312, loss: 1.391219, train acc: 0.972109, train avg acc: 0.956732
Test epoch 312, loss: 1.461233, test acc: 0.919368, test avg acc: 0.888244
Train epoch 313, loss: 1.387879, train acc: 0.973738, train avg acc: 0.959610
Test epoch 313, loss: 1.450769, test acc: 0.920989, test avg acc: 0.883366
Train epoch 314, loss: 1.393460, train acc: 0.971600, train avg acc: 0.954514
Test epoch 314, loss: 1.474422, test acc: 0.908428, test avg acc: 0.872477
Train epoch 315, loss: 1.392719, train acc: 0.971498, train avg acc: 0.957781
Test epoch 315, loss: 1.465292, test acc: 0.915721, test avg acc: 0.877541
Train epoch 316, loss: 1.392571, train acc: 0.970989, train avg acc: 0.955850
Test epoch 316, loss: 1.458089, test acc: 0.916126, test avg acc: 0.878372
Train epoch 317, loss: 1.385905, train acc: 0.974654, train avg acc: 0.960149
Test epoch 317, loss: 1.451403, test acc: 0.916937, test avg acc: 0.888291
Train epoch 318, loss: 1.393160, train acc: 0.971804, train avg acc: 0.955134
Test epoch 318, loss: 1.452329, test acc: 0.923825, test avg acc: 0.893326
Train epoch 319, loss: 1.385771, train acc: 0.974043, train avg acc: 0.960830
Test epoch 319, loss: 1.481949, test acc: 0.918963, test avg acc: 0.891913
Train epoch 320, loss: 1.390930, train acc: 0.972007, train avg acc: 0.957009
Test epoch 320, loss: 1.473102, test acc: 0.911264, test avg acc: 0.884122
Train epoch 321, loss: 1.387829, train acc: 0.973534, train avg acc: 0.959208
Test epoch 321, loss: 1.460909, test acc: 0.918963, test avg acc: 0.871663
Train epoch 322, loss: 1.390185, train acc: 0.972516, train avg acc: 0.958117
Test epoch 322, loss: 1.480108, test acc: 0.906807, test avg acc: 0.883169
Train epoch 323, loss: 1.386447, train acc: 0.971600, train avg acc: 0.955449
Test epoch 323, loss: 1.478366, test acc: 0.908428, test avg acc: 0.880366
Train epoch 324, loss: 1.391324, train acc: 0.968648, train avg acc: 0.951802
Test epoch 324, loss: 1.451954, test acc: 0.920583, test avg acc: 0.894244
Train epoch 325, loss: 1.389160, train acc: 0.971397, train avg acc: 0.953350
Test epoch 325, loss: 1.475475, test acc: 0.906807, test avg acc: 0.875494
Train epoch 326, loss: 1.382856, train acc: 0.974552, train avg acc: 0.960028
Test epoch 326, loss: 1.453261, test acc: 0.919773, test avg acc: 0.885953
Train epoch 327, loss: 1.379206, train acc: 0.976384, train avg acc: 0.965280
Test epoch 327, loss: 1.445715, test acc: 0.927472, test avg acc: 0.892453
Train epoch 328, loss: 1.384141, train acc: 0.973738, train avg acc: 0.960783
Test epoch 328, loss: 1.455221, test acc: 0.922609, test avg acc: 0.891407
Train epoch 329, loss: 1.376362, train acc: 0.979031, train avg acc: 0.969107
Test epoch 329, loss: 1.448311, test acc: 0.920989, test avg acc: 0.893169
Train epoch 330, loss: 1.382144, train acc: 0.976690, train avg acc: 0.965334
Test epoch 330, loss: 1.454961, test acc: 0.917342, test avg acc: 0.891959
Train epoch 331, loss: 1.382392, train acc: 0.973534, train avg acc: 0.959605
Test epoch 331, loss: 1.475334, test acc: 0.905592, test avg acc: 0.880453
Train epoch 332, loss: 1.381983, train acc: 0.976079, train avg acc: 0.963054
Test epoch 332, loss: 1.459469, test acc: 0.918558, test avg acc: 0.890872
Train epoch 333, loss: 1.375723, train acc: 0.977911, train avg acc: 0.966283
Test epoch 333, loss: 1.458407, test acc: 0.917747, test avg acc: 0.884919
Train epoch 334, loss: 1.377972, train acc: 0.976690, train avg acc: 0.965333
Test epoch 334, loss: 1.460851, test acc: 0.924635, test avg acc: 0.893413
Train epoch 335, loss: 1.383339, train acc: 0.974145, train avg acc: 0.960869
Test epoch 335, loss: 1.466192, test acc: 0.911669, test avg acc: 0.877541
Train epoch 336, loss: 1.378980, train acc: 0.976690, train avg acc: 0.963477
Test epoch 336, loss: 1.471691, test acc: 0.915721, test avg acc: 0.875797
Train epoch 337, loss: 1.386148, train acc: 0.972211, train avg acc: 0.956935
Test epoch 337, loss: 1.469791, test acc: 0.906807, test avg acc: 0.871500
Train epoch 338, loss: 1.375551, train acc: 0.977504, train avg acc: 0.965178
Test epoch 338, loss: 1.450741, test acc: 0.921394, test avg acc: 0.885797
Train epoch 339, loss: 1.373310, train acc: 0.978624, train avg acc: 0.967247
Test epoch 339, loss: 1.453800, test acc: 0.915721, test avg acc: 0.884669
Train epoch 340, loss: 1.376912, train acc: 0.976588, train avg acc: 0.963160
Test epoch 340, loss: 1.451807, test acc: 0.916937, test avg acc: 0.884076
Train epoch 341, loss: 1.371982, train acc: 0.977708, train avg acc: 0.964821
Test epoch 341, loss: 1.445375, test acc: 0.923825, test avg acc: 0.889913
Train epoch 342, loss: 1.372981, train acc: 0.977708, train avg acc: 0.966420
Test epoch 342, loss: 1.459515, test acc: 0.911669, test avg acc: 0.881378
Train epoch 343, loss: 1.372514, train acc: 0.977708, train avg acc: 0.967519
Test epoch 343, loss: 1.455078, test acc: 0.919368, test avg acc: 0.886076
Train epoch 344, loss: 1.371106, train acc: 0.977809, train avg acc: 0.965106
Test epoch 344, loss: 1.466253, test acc: 0.920583, test avg acc: 0.893953
Train epoch 345, loss: 1.369405, train acc: 0.979642, train avg acc: 0.968375
Test epoch 345, loss: 1.457837, test acc: 0.915316, test avg acc: 0.884547
